20 20
10 0 1; 1085.206 -39.5 760.1304; 1193.727 -39.5 684.1434; 1289.856 -39.5 821.4304; 1181.336 -39.5 897.4173
10 1 1; 1181.336 -39.5 897.4173; 1289.856 -39.5 821.4304; 1385.986 -39.5 958.7173; 1277.465 -39.5 1034.704
10 2 1; 1277.465 -39.5 1034.704; 1385.986 -39.5 958.7173; 1482.115 -39.5 1096.004; 1373.594 -39.5 1171.991
10 3 1; 1373.594 -39.5 1171.991; 1482.115 -39.5 1096.004; 1578.244 -39.5 1233.291; 1469.724 -39.5 1309.278
10 4 1; 1469.724 -39.5 1309.278; 1578.244 -39.5 1233.291; 1674.374 -39.5 1370.578; 1565.853 -39.5 1446.565
10 5 1; 1565.853 -39.5 1446.565; 1674.374 -39.5 1370.578; 1770.503 -39.5 1507.865; 1661.983 -39.5 1583.852
10 6 1; 1661.983 -39.5 1583.852; 1770.503 -39.5 1507.865; 1866.633 -39.5 1645.152; 1758.112 -39.5 1721.139
10 7 1; 1758.112 -39.5 1721.139; 1866.633 -39.5 1645.152; 1962.762 -39.5 1782.439; 1854.241 -39.5 1858.426
10 8 1; 1854.241 -39.5 1858.426; 1962.762 -39.5 1782.439; 2058.891 -39.5 1919.726; 1950.371 -39.5 1995.713
10 9 1; 1950.371 -39.5 1995.713; 2058.891 -39.5 1919.726; 2155.021 -39.5 2057.013; 2046.5 -39.5 2133
10 10 1; 2046.5 -39.5 2133; 2155.021 -39.5 2057.013; 2251.15 -39.5 2194.3; 2142.629 -39.5 2270.287
10 11 1; 2142.629 -39.5 2270.287; 2251.15 -39.5 2194.3; 2347.279 -39.5 2331.587; 2238.759 -39.5 2407.574
10 12 1; 2238.759 -39.5 2407.574; 2347.279 -39.5 2331.587; 2443.409 -39.5 2468.874; 2334.888 -39.5 2544.861
10 13 1; 2334.888 -39.5 2544.861; 2443.409 -39.5 2468.874; 2539.538 -39.5 2606.161; 2431.018 -39.5 2682.148
10 14 1; 2431.018 -39.5 2682.148; 2539.538 -39.5 2606.161; 2635.667 -39.5 2743.448; 2527.147 -39.5 2819.435
10 15 1; 2527.147 -39.5 2819.435; 2635.667 -39.5 2743.448; 2731.797 -39.5 2880.735; 2623.276 -39.5 2956.722
10 16 1; 2623.276 -39.5 2956.722; 2731.797 -39.5 2880.735; 2827.926 -39.5 3018.022; 2719.406 -39.5 3094.009
10 17 1; 2719.406 -39.5 3094.009; 2827.926 -39.5 3018.022; 2924.056 -39.5 3155.309; 2815.535 -39.5 3231.296
10 18 1; 2815.535 -39.5 3231.296; 2924.056 -39.5 3155.309; 3020.185 -39.5 3292.596; 2911.664 -39.5 3368.583
10 19 1; 2911.664 -39.5 3368.583; 3020.185 -39.5 3292.596; 3116.314 -39.5 3429.883; 3007.794 -39.5 3505.87
11 0 1; 1193.727 -39.5 684.1434; 1302.248 -39.5 608.1564; 1398.377 -39.5 745.4434; 1289.856 -39.5 821.4304
11 1 1; 1289.856 -39.5 821.4304; 1398.377 -39.5 745.4434; 1494.506 -39.5 882.7303; 1385.986 -39.5 958.7173
11 2 1; 1385.986 -39.5 958.7173; 1494.506 -39.5 882.7303; 1590.636 -39.5 1020.017; 1482.115 -39.5 1096.004
11 3 1; 1482.115 -39.5 1096.004; 1590.636 -39.5 1020.017; 1686.765 -39.5 1157.304; 1578.244 -39.5 1233.291
11 4 1; 1578.244 -39.5 1233.291; 1686.765 -39.5 1157.304; 1782.894 -39.5 1294.591; 1674.374 -39.5 1370.578
11 5 1; 1674.374 -39.5 1370.578; 1782.894 -39.5 1294.591; 1879.024 -39.5 1431.878; 1770.503 -39.5 1507.865
11 6 1; 1770.503 -39.5 1507.865; 1879.024 -39.5 1431.878; 1975.153 -39.5 1569.165; 1866.633 -39.5 1645.152
11 7 1; 1866.633 -39.5 1645.152; 1975.153 -39.5 1569.165; 2071.282 -39.5 1706.452; 1962.762 -39.5 1782.439
11 8 1; 1962.762 -39.5 1782.439; 2071.282 -39.5 1706.452; 2167.412 -39.5 1843.739; 2058.891 -39.5 1919.726
11 9 1; 2058.891 -39.5 1919.726; 2167.412 -39.5 1843.739; 2263.541 -39.5 1981.026; 2155.021 -39.5 2057.013
11 10 1; 2155.021 -39.5 2057.013; 2263.541 -39.5 1981.026; 2359.671 -39.5 2118.313; 2251.15 -39.5 2194.3
11 11 1; 2251.15 -39.5 2194.3; 2359.671 -39.5 2118.313; 2455.8 -39.5 2255.6; 2347.279 -39.5 2331.587
11 12 1; 2347.279 -39.5 2331.587; 2455.8 -39.5 2255.6; 2551.929 -39.5 2392.887; 2443.409 -39.5 2468.874
11 13 1; 2443.409 -39.5 2468.874; 2551.929 -39.5 2392.887; 2648.059 -39.5 2530.174; 2539.538 -39.5 2606.161
11 14 1; 2539.538 -39.5 2606.161; 2648.059 -39.5 2530.174; 2744.188 -39.5 2667.461; 2635.667 -39.5 2743.448
11 15 1; 2635.667 -39.5 2743.448; 2744.188 -39.5 2667.461; 2840.317 -39.5 2804.748; 2731.797 -39.5 2880.735
11 16 1; 2731.797 -39.5 2880.735; 2840.317 -39.5 2804.748; 2936.447 -39.5 2942.035; 2827.926 -39.5 3018.022
11 17 1; 2827.926 -39.5 3018.022; 2936.447 -39.5 2942.035; 3032.576 -39.5 3079.322; 2924.056 -39.5 3155.309
11 18 1; 2924.056 -39.5 3155.309; 3032.576 -39.5 3079.322; 3128.706 -39.5 3216.609; 3020.185 -39.5 3292.596
11 19 1; 3020.185 -39.5 3292.596; 3128.706 -39.5 3216.609; 3224.835 -39.5 3353.896; 3116.314 -39.5 3429.883
12 0 1; 1302.248 -39.5 608.1564; 1410.768 -39.5 532.1694; 1506.898 -39.5 669.4564; 1398.377 -39.5 745.4434
12 1 1; 1398.377 -39.5 745.4434; 1506.898 -39.5 669.4564; 1603.027 -39.5 806.7434; 1494.506 -39.5 882.7303
12 2 1; 1494.506 -39.5 882.7303; 1603.027 -39.5 806.7434; 1699.156 -39.5 944.0303; 1590.636 -39.5 1020.017
12 3 1; 1590.636 -39.5 1020.017; 1699.156 -39.5 944.0303; 1795.286 -39.5 1081.317; 1686.765 -39.5 1157.304
12 4 1; 1686.765 -39.5 1157.304; 1795.286 -39.5 1081.317; 1891.415 -39.5 1218.604; 1782.894 -39.5 1294.591
12 5 1; 1782.894 -39.5 1294.591; 1891.415 -39.5 1218.604; 1987.544 -39.5 1355.891; 1879.024 -39.5 1431.878
12 6 1; 1879.024 -39.5 1431.878; 1987.544 -39.5 1355.891; 2083.674 -39.5 1493.178; 1975.153 -39.5 1569.165
12 7 1; 1975.153 -39.5 1569.165; 2083.674 -39.5 1493.178; 2179.803 -39.5 1630.465; 2071.282 -39.5 1706.452
12 8 1; 2071.282 -39.5 1706.452; 2179.803 -39.5 1630.465; 2275.933 -39.5 1767.752; 2167.412 -39.5 1843.739
12 9 1; 2167.412 -39.5 1843.739; 2275.933 -39.5 1767.752; 2372.062 -39.5 1905.039; 2263.541 -39.5 1981.026
12 10 1; 2263.541 -39.5 1981.026; 2372.062 -39.5 1905.039; 2468.191 -39.5 2042.326; 2359.671 -39.5 2118.313
12 11 1; 2359.671 -39.5 2118.313; 2468.191 -39.5 2042.326; 2564.321 -39.5 2179.613; 2455.8 -39.5 2255.6
12 12 1; 2455.8 -39.5 2255.6; 2564.321 -39.5 2179.613; 2660.45 -39.5 2316.9; 2551.929 -39.5 2392.887
12 13 1; 2551.929 -39.5 2392.887; 2660.45 -39.5 2316.9; 2756.579 -39.5 2454.187; 2648.059 -39.5 2530.174
12 14 1; 2648.059 -39.5 2530.174; 2756.579 -39.5 2454.187; 2852.709 -39.5 2591.474; 2744.188 -39.5 2667.461
12 15 1; 2744.188 -39.5 2667.461; 2852.709 -39.5 2591.474; 2948.838 -39.5 2728.761; 2840.317 -39.5 2804.748
12 16 1; 2840.317 -39.5 2804.748; 2948.838 -39.5 2728.761; 3044.968 -39.5 2866.048; 2936.447 -39.5 2942.035
12 17 1; 2936.447 -39.5 2942.035; 3044.968 -39.5 2866.048; 3141.097 -39.5 3003.335; 3032.576 -39.5 3079.322
12 18 1; 3032.576 -39.5 3079.322; 3141.097 -39.5 3003.335; 3237.226 -39.5 3140.622; 3128.706 -39.5 3216.609
12 19 1; 3128.706 -39.5 3216.609; 3237.226 -39.5 3140.622; 3333.355 -39.5 3277.909; 3224.835 -39.5 3353.896
13 0 1; 1410.768 -39.5 532.1694; 1519.289 -39.5 456.1825; 1615.418 -39.5 593.4695; 1506.898 -39.5 669.4564
13 1 1; 1506.898 -39.5 669.4564; 1615.418 -39.5 593.4695; 1711.548 -39.5 730.7564; 1603.027 -39.5 806.7434
13 2 1; 1603.027 -39.5 806.7434; 1711.548 -39.5 730.7564; 1807.677 -39.5 868.0434; 1699.156 -39.5 944.0303
13 3 1; 1699.156 -39.5 944.0303; 1807.677 -39.5 868.0434; 1903.806 -39.5 1005.33; 1795.286 -39.5 1081.317
13 4 1; 1795.286 -39.5 1081.317; 1903.806 -39.5 1005.33; 1999.936 -39.5 1142.617; 1891.415 -39.5 1218.604
13 5 1; 1891.415 -39.5 1218.604; 1999.936 -39.5 1142.617; 2096.065 -39.5 1279.904; 1987.544 -39.5 1355.891
13 6 1; 1987.544 -39.5 1355.891; 2096.065 -39.5 1279.904; 2192.194 -39.5 1417.191; 2083.674 -39.5 1493.178
13 7 1; 2083.674 -39.5 1493.178; 2192.194 -39.5 1417.191; 2288.324 -39.5 1554.478; 2179.803 -39.5 1630.465
13 8 1; 2179.803 -39.5 1630.465; 2288.324 -39.5 1554.478; 2384.453 -39.5 1691.765; 2275.933 -39.5 1767.752
13 9 1; 2275.933 -39.5 1767.752; 2384.453 -39.5 1691.765; 2480.583 -39.5 1829.052; 2372.062 -39.5 1905.039
13 10 1; 2372.062 -39.5 1905.039; 2480.583 -39.5 1829.052; 2576.712 -39.5 1966.339; 2468.191 -39.5 2042.326
13 11 1; 2468.191 -39.5 2042.326; 2576.712 -39.5 1966.339; 2672.841 -39.5 2103.626; 2564.321 -39.5 2179.613
13 12 1; 2564.321 -39.5 2179.613; 2672.841 -39.5 2103.626; 2768.971 -39.5 2240.913; 2660.45 -39.5 2316.9
13 13 1; 2660.45 -39.5 2316.9; 2768.971 -39.5 2240.913; 2865.1 -39.5 2378.2; 2756.579 -39.5 2454.187
13 14 1; 2756.579 -39.5 2454.187; 2865.1 -39.5 2378.2; 2961.229 -39.5 2515.487; 2852.709 -39.5 2591.474
13 15 1; 2852.709 -39.5 2591.474; 2961.229 -39.5 2515.487; 3057.359 -39.5 2652.774; 2948.838 -39.5 2728.761
13 16 1; 2948.838 -39.5 2728.761; 3057.359 -39.5 2652.774; 3153.488 -39.5 2790.061; 3044.968 -39.5 2866.048
13 17 1; 3044.968 -39.5 2866.048; 3153.488 -39.5 2790.061; 3249.617 -39.5 2927.348; 3141.097 -39.5 3003.335
13 18 1; 3141.097 -39.5 3003.335; 3249.617 -39.5 2927.348; 3345.747 -39.5 3064.635; 3237.226 -39.5 3140.622
13 19 1; 3237.226 -39.5 3140.622; 3345.747 -39.5 3064.635; 3441.876 -39.5 3201.922; 3333.355 -39.5 3277.909
14 0 1; 1519.289 -39.5 456.1825; 1627.809 -39.5 380.1955; 1723.939 -39.5 517.4825; 1615.418 -39.5 593.4695
14 1 1; 1615.418 -39.5 593.4695; 1723.939 -39.5 517.4825; 1820.068 -39.5 654.7695; 1711.548 -39.5 730.7564
14 2 1; 1711.548 -39.5 730.7564; 1820.068 -39.5 654.7695; 1916.198 -39.5 792.0564; 1807.677 -39.5 868.0434
14 3 1; 1807.677 -39.5 868.0434; 1916.198 -39.5 792.0564; 2012.327 -39.5 929.3434; 1903.806 -39.5 1005.33
14 4 1; 1903.806 -39.5 1005.33; 2012.327 -39.5 929.3434; 2108.456 -39.5 1066.63; 1999.936 -39.5 1142.617
14 5 1; 1999.936 -39.5 1142.617; 2108.456 -39.5 1066.63; 2204.586 -39.5 1203.917; 2096.065 -39.5 1279.904
14 6 1; 2096.065 -39.5 1279.904; 2204.586 -39.5 1203.917; 2300.715 -39.5 1341.204; 2192.194 -39.5 1417.191
14 7 1; 2192.194 -39.5 1417.191; 2300.715 -39.5 1341.204; 2396.844 -39.5 1478.491; 2288.324 -39.5 1554.478
14 8 1; 2288.324 -39.5 1554.478; 2396.844 -39.5 1478.491; 2492.974 -39.5 1615.778; 2384.453 -39.5 1691.765
14 9 1; 2384.453 -39.5 1691.765; 2492.974 -39.5 1615.778; 2589.103 -39.5 1753.065; 2480.583 -39.5 1829.052
14 10 1; 2480.583 -39.5 1829.052; 2589.103 -39.5 1753.065; 2685.232 -39.5 1890.352; 2576.712 -39.5 1966.339
14 11 1; 2576.712 -39.5 1966.339; 2685.232 -39.5 1890.352; 2781.362 -39.5 2027.639; 2672.841 -39.5 2103.626
14 12 1; 2672.841 -39.5 2103.626; 2781.362 -39.5 2027.639; 2877.491 -39.5 2164.926; 2768.971 -39.5 2240.913
14 13 1; 2768.971 -39.5 2240.913; 2877.491 -39.5 2164.926; 2973.621 -39.5 2302.213; 2865.1 -39.5 2378.2
14 14 1; 2865.1 -39.5 2378.2; 2973.621 -39.5 2302.213; 3069.75 -39.5 2439.5; 2961.229 -39.5 2515.487
14 15 1; 2961.229 -39.5 2515.487; 3069.75 -39.5 2439.5; 3165.879 -39.5 2576.787; 3057.359 -39.5 2652.774
14 16 1; 3057.359 -39.5 2652.774; 3165.879 -39.5 2576.787; 3262.009 -39.5 2714.074; 3153.488 -39.5 2790.061
14 17 1; 3153.488 -39.5 2790.061; 3262.009 -39.5 2714.074; 3358.138 -39.5 2851.361; 3249.617 -39.5 2927.348
14 18 1; 3249.617 -39.5 2927.348; 3358.138 -39.5 2851.361; 3454.268 -39.5 2988.648; 3345.747 -39.5 3064.635
14 19 1; 3345.747 -39.5 3064.635; 3454.268 -39.5 2988.648; 3550.397 -39.5 3125.935; 3441.876 -39.5 3201.922
15 0 1; 1627.809 -39.5 380.1955; 1736.33 -39.5 304.2086; 1832.459 -39.5 441.4955; 1723.939 -39.5 517.4825
15 1 1; 1723.939 -39.5 517.4825; 1832.459 -39.5 441.4955; 1928.589 -39.5 578.7825; 1820.068 -39.5 654.7695
15 2 1; 1820.068 -39.5 654.7695; 1928.589 -39.5 578.7825; 2024.718 -39.5 716.0695; 1916.198 -39.5 792.0564
15 3 1; 1916.198 -39.5 792.0564; 2024.718 -39.5 716.0695; 2120.848 -39.5 853.3564; 2012.327 -39.5 929.3434
15 4 1; 2012.327 -39.5 929.3434; 2120.848 -39.5 853.3564; 2216.977 -39.5 990.6434; 2108.456 -39.5 1066.63
15 5 1; 2108.456 -39.5 1066.63; 2216.977 -39.5 990.6434; 2313.106 -39.5 1127.93; 2204.586 -39.5 1203.917
15 6 1; 2204.586 -39.5 1203.917; 2313.106 -39.5 1127.93; 2409.236 -39.5 1265.217; 2300.715 -39.5 1341.204
15 7 1; 2300.715 -39.5 1341.204; 2409.236 -39.5 1265.217; 2505.365 -39.5 1402.504; 2396.844 -39.5 1478.491
15 8 1; 2396.844 -39.5 1478.491; 2505.365 -39.5 1402.504; 2601.494 -39.5 1539.791; 2492.974 -39.5 1615.778
15 9 1; 2492.974 -39.5 1615.778; 2601.494 -39.5 1539.791; 2697.624 -39.5 1677.078; 2589.103 -39.5 1753.065
15 10 1; 2589.103 -39.5 1753.065; 2697.624 -39.5 1677.078; 2793.753 -39.5 1814.365; 2685.232 -39.5 1890.352
15 11 1; 2685.232 -39.5 1890.352; 2793.753 -39.5 1814.365; 2889.883 -39.5 1951.652; 2781.362 -39.5 2027.639
15 12 1; 2781.362 -39.5 2027.639; 2889.883 -39.5 1951.652; 2986.012 -39.5 2088.939; 2877.491 -39.5 2164.926
15 13 1; 2877.491 -39.5 2164.926; 2986.012 -39.5 2088.939; 3082.141 -39.5 2226.226; 2973.621 -39.5 2302.213
15 14 1; 2973.621 -39.5 2302.213; 3082.141 -39.5 2226.226; 3178.271 -39.5 2363.513; 3069.75 -39.5 2439.5
15 15 1; 3069.75 -39.5 2439.5; 3178.271 -39.5 2363.513; 3274.4 -39.5 2500.8; 3165.879 -39.5 2576.787
15 16 1; 3165.879 -39.5 2576.787; 3274.4 -39.5 2500.8; 3370.529 -39.5 2638.087; 3262.009 -39.5 2714.074
15 17 1; 3262.009 -39.5 2714.074; 3370.529 -39.5 2638.087; 3466.659 -39.5 2775.374; 3358.138 -39.5 2851.361
15 18 1; 3358.138 -39.5 2851.361; 3466.659 -39.5 2775.374; 3562.788 -39.5 2912.661; 3454.268 -39.5 2988.648
15 19 1; 3454.268 -39.5 2988.648; 3562.788 -39.5 2912.661; 3658.917 -39.5 3049.948; 3550.397 -39.5 3125.935
16 0 1; 1736.33 -39.5 304.2086; 1844.851 -39.5 228.2216; 1940.98 -39.5 365.5086; 1832.459 -39.5 441.4955
16 1 1; 1832.459 -39.5 441.4955; 1940.98 -39.5 365.5086; 2037.109 -39.5 502.7955; 1928.589 -39.5 578.7825
16 2 1; 1928.589 -39.5 578.7825; 2037.109 -39.5 502.7955; 2133.239 -39.5 640.0825; 2024.718 -39.5 716.0695
16 3 1; 2024.718 -39.5 716.0695; 2133.239 -39.5 640.0825; 2229.368 -39.5 777.3694; 2120.848 -39.5 853.3564
16 4 1; 2120.848 -39.5 853.3564; 2229.368 -39.5 777.3694; 2325.498 -39.5 914.6564; 2216.977 -39.5 990.6434
16 5 1; 2216.977 -39.5 990.6434; 2325.498 -39.5 914.6564; 2421.627 -39.5 1051.943; 2313.106 -39.5 1127.93
16 6 1; 2313.106 -39.5 1127.93; 2421.627 -39.5 1051.943; 2517.756 -39.5 1189.23; 2409.236 -39.5 1265.217
16 7 1; 2409.236 -39.5 1265.217; 2517.756 -39.5 1189.23; 2613.886 -39.5 1326.517; 2505.365 -39.5 1402.504
16 8 1; 2505.365 -39.5 1402.504; 2613.886 -39.5 1326.517; 2710.015 -39.5 1463.804; 2601.494 -39.5 1539.791
16 9 1; 2601.494 -39.5 1539.791; 2710.015 -39.5 1463.804; 2806.145 -39.5 1601.091; 2697.624 -39.5 1677.078
16 10 1; 2697.624 -39.5 1677.078; 2806.145 -39.5 1601.091; 2902.274 -39.5 1738.378; 2793.753 -39.5 1814.365
16 11 1; 2793.753 -39.5 1814.365; 2902.274 -39.5 1738.378; 2998.403 -39.5 1875.665; 2889.883 -39.5 1951.652
16 12 1; 2889.883 -39.5 1951.652; 2998.403 -39.5 1875.665; 3094.532 -39.5 2012.952; 2986.012 -39.5 2088.939
16 13 1; 2986.012 -39.5 2088.939; 3094.532 -39.5 2012.952; 3190.662 -39.5 2150.239; 3082.141 -39.5 2226.226
16 14 1; 3082.141 -39.5 2226.226; 3190.662 -39.5 2150.239; 3286.791 -39.5 2287.526; 3178.271 -39.5 2363.513
16 15 1; 3178.271 -39.5 2363.513; 3286.791 -39.5 2287.526; 3382.921 -39.5 2424.813; 3274.4 -39.5 2500.8
16 16 1; 3274.4 -39.5 2500.8; 3382.921 -39.5 2424.813; 3479.05 -39.5 2562.1; 3370.529 -39.5 2638.087
16 17 1; 3370.529 -39.5 2638.087; 3479.05 -39.5 2562.1; 3575.179 -39.5 2699.387; 3466.659 -39.5 2775.374
16 18 1; 3466.659 -39.5 2775.374; 3575.179 -39.5 2699.387; 3671.309 -39.5 2836.674; 3562.788 -39.5 2912.661
16 19 1; 3562.788 -39.5 2912.661; 3671.309 -39.5 2836.674; 3767.438 -39.5 2973.961; 3658.917 -39.5 3049.948
17 0 1; 1844.851 -39.5 228.2216; 1953.371 -39.5 152.2346; 2049.501 -39.5 289.5216; 1940.98 -39.5 365.5086
17 1 1; 1940.98 -39.5 365.5086; 2049.501 -39.5 289.5216; 2145.63 -39.5 426.8086; 2037.109 -39.5 502.7955
17 2 1; 2037.109 -39.5 502.7955; 2145.63 -39.5 426.8086; 2241.76 -39.5 564.0955; 2133.239 -39.5 640.0825
17 3 1; 2133.239 -39.5 640.0825; 2241.76 -39.5 564.0955; 2337.889 -39.5 701.3825; 2229.368 -39.5 777.3694
17 4 1; 2229.368 -39.5 777.3694; 2337.889 -39.5 701.3825; 2434.018 -39.5 838.6694; 2325.498 -39.5 914.6564
17 5 1; 2325.498 -39.5 914.6564; 2434.018 -39.5 838.6694; 2530.148 -39.5 975.9564; 2421.627 -39.5 1051.943
17 6 1; 2421.627 -39.5 1051.943; 2530.148 -39.5 975.9564; 2626.277 -39.5 1113.243; 2517.756 -39.5 1189.23
17 7 1; 2517.756 -39.5 1189.23; 2626.277 -39.5 1113.243; 2722.406 -39.5 1250.53; 2613.886 -39.5 1326.517
17 8 1; 2613.886 -39.5 1326.517; 2722.406 -39.5 1250.53; 2818.536 -39.5 1387.817; 2710.015 -39.5 1463.804
17 9 1; 2710.015 -39.5 1463.804; 2818.536 -39.5 1387.817; 2914.665 -39.5 1525.104; 2806.145 -39.5 1601.091
17 10 1; 2806.145 -39.5 1601.091; 2914.665 -39.5 1525.104; 3010.794 -39.5 1662.391; 2902.274 -39.5 1738.378
17 11 1; 2902.274 -39.5 1738.378; 3010.794 -39.5 1662.391; 3106.924 -39.5 1799.678; 2998.403 -39.5 1875.665
17 12 1; 2998.403 -39.5 1875.665; 3106.924 -39.5 1799.678; 3203.053 -39.5 1936.965; 3094.532 -39.5 2012.952
17 13 1; 3094.532 -39.5 2012.952; 3203.053 -39.5 1936.965; 3299.183 -39.5 2074.252; 3190.662 -39.5 2150.239
17 14 1; 3190.662 -39.5 2150.239; 3299.183 -39.5 2074.252; 3395.312 -39.5 2211.539; 3286.791 -39.5 2287.526
17 15 1; 3286.791 -39.5 2287.526; 3395.312 -39.5 2211.539; 3491.441 -39.5 2348.826; 3382.921 -39.5 2424.813
17 16 1; 3382.921 -39.5 2424.813; 3491.441 -39.5 2348.826; 3587.571 -39.5 2486.113; 3479.05 -39.5 2562.1
17 17 1; 3479.05 -39.5 2562.1; 3587.571 -39.5 2486.113; 3683.7 -39.5 2623.4; 3575.179 -39.5 2699.387
17 18 1; 3575.179 -39.5 2699.387; 3683.7 -39.5 2623.4; 3779.829 -39.5 2760.687; 3671.309 -39.5 2836.674
17 19 1; 3671.309 -39.5 2836.674; 3779.829 -39.5 2760.687; 3875.959 -39.5 2897.974; 3767.438 -39.5 2973.961
18 0 1; 1953.371 -39.5 152.2346; 2061.892 -39.5 76.24767; 2158.021 -39.5 213.5346; 2049.501 -39.5 289.5216
18 1 1; 2049.501 -39.5 289.5216; 2158.021 -39.5 213.5346; 2254.151 -39.5 350.8216; 2145.63 -39.5 426.8086
18 2 1; 2145.63 -39.5 426.8086; 2254.151 -39.5 350.8216; 2350.28 -39.5 488.1086; 2241.76 -39.5 564.0955
18 3 1; 2241.76 -39.5 564.0955; 2350.28 -39.5 488.1086; 2446.409 -39.5 625.3955; 2337.889 -39.5 701.3825
18 4 1; 2337.889 -39.5 701.3825; 2446.409 -39.5 625.3955; 2542.539 -39.5 762.6825; 2434.018 -39.5 838.6694
18 5 1; 2434.018 -39.5 838.6694; 2542.539 -39.5 762.6825; 2638.668 -39.5 899.9695; 2530.148 -39.5 975.9564
18 6 1; 2530.148 -39.5 975.9564; 2638.668 -39.5 899.9695; 2734.798 -39.5 1037.256; 2626.277 -39.5 1113.243
18 7 1; 2626.277 -39.5 1113.243; 2734.798 -39.5 1037.256; 2830.927 -39.5 1174.543; 2722.406 -39.5 1250.53
18 8 1; 2722.406 -39.5 1250.53; 2830.927 -39.5 1174.543; 2927.056 -39.5 1311.83; 2818.536 -39.5 1387.817
18 9 1; 2818.536 -39.5 1387.817; 2927.056 -39.5 1311.83; 3023.186 -39.5 1449.117; 2914.665 -39.5 1525.104
18 10 1; 2914.665 -39.5 1525.104; 3023.186 -39.5 1449.117; 3119.315 -39.5 1586.404; 3010.794 -39.5 1662.391
18 11 1; 3010.794 -39.5 1662.391; 3119.315 -39.5 1586.404; 3215.444 -39.5 1723.691; 3106.924 -39.5 1799.678
18 12 1; 3106.924 -39.5 1799.678; 3215.444 -39.5 1723.691; 3311.574 -39.5 1860.978; 3203.053 -39.5 1936.965
18 13 1; 3203.053 -39.5 1936.965; 3311.574 -39.5 1860.978; 3407.703 -39.5 1998.265; 3299.183 -39.5 2074.252
18 14 1; 3299.183 -39.5 2074.252; 3407.703 -39.5 1998.265; 3503.833 -39.5 2135.552; 3395.312 -39.5 2211.539
18 15 1; 3395.312 -39.5 2211.539; 3503.833 -39.5 2135.552; 3599.962 -39.5 2272.839; 3491.441 -39.5 2348.826
18 16 1; 3491.441 -39.5 2348.826; 3599.962 -39.5 2272.839; 3696.091 -39.5 2410.126; 3587.571 -39.5 2486.113
18 17 1; 3587.571 -39.5 2486.113; 3696.091 -39.5 2410.126; 3792.221 -39.5 2547.413; 3683.7 -39.5 2623.4
18 18 1; 3683.7 -39.5 2623.4; 3792.221 -39.5 2547.413; 3888.35 -39.5 2684.7; 3779.829 -39.5 2760.687
18 19 1; 3779.829 -39.5 2760.687; 3888.35 -39.5 2684.7; 3984.479 -39.5 2821.987; 3875.959 -39.5 2897.974
19 0 1; 2061.892 -39.5 76.24767; 2170.413 -39.5 0.2607037; 2266.542 -39.5 137.5477; 2158.021 -39.5 213.5346
19 1 1; 2158.021 -39.5 213.5346; 2266.542 -39.5 137.5477; 2362.671 -39.5 274.8346; 2254.151 -39.5 350.8216
19 2 1; 2254.151 -39.5 350.8216; 2362.671 -39.5 274.8346; 2458.801 -39.5 412.1216; 2350.28 -39.5 488.1086
19 3 1; 2350.28 -39.5 488.1086; 2458.801 -39.5 412.1216; 2554.93 -39.5 549.4086; 2446.409 -39.5 625.3955
19 4 1; 2446.409 -39.5 625.3955; 2554.93 -39.5 549.4086; 2651.06 -39.5 686.6956; 2542.539 -39.5 762.6825
19 5 1; 2542.539 -39.5 762.6825; 2651.06 -39.5 686.6956; 2747.189 -39.5 823.9825; 2638.668 -39.5 899.9695
19 6 1; 2638.668 -39.5 899.9695; 2747.189 -39.5 823.9825; 2843.318 -39.5 961.2695; 2734.798 -39.5 1037.256
19 7 1; 2734.798 -39.5 1037.256; 2843.318 -39.5 961.2695; 2939.448 -39.5 1098.556; 2830.927 -39.5 1174.543
19 8 1; 2830.927 -39.5 1174.543; 2939.448 -39.5 1098.556; 3035.577 -39.5 1235.843; 2927.056 -39.5 1311.83
19 9 1; 2927.056 -39.5 1311.83; 3035.577 -39.5 1235.843; 3131.706 -39.5 1373.13; 3023.186 -39.5 1449.117
19 10 1; 3023.186 -39.5 1449.117; 3131.706 -39.5 1373.13; 3227.836 -39.5 1510.417; 3119.315 -39.5 1586.404
19 11 1; 3119.315 -39.5 1586.404; 3227.836 -39.5 1510.417; 3323.965 -39.5 1647.704; 3215.444 -39.5 1723.691
19 12 1; 3215.444 -39.5 1723.691; 3323.965 -39.5 1647.704; 3420.094 -39.5 1784.991; 3311.574 -39.5 1860.978
19 13 1; 3311.574 -39.5 1860.978; 3420.094 -39.5 1784.991; 3516.224 -39.5 1922.278; 3407.703 -39.5 1998.265
19 14 1; 3407.703 -39.5 1998.265; 3516.224 -39.5 1922.278; 3612.353 -39.5 2059.565; 3503.833 -39.5 2135.552
19 15 1; 3503.833 -39.5 2135.552; 3612.353 -39.5 2059.565; 3708.482 -39.5 2196.852; 3599.962 -39.5 2272.839
19 16 1; 3599.962 -39.5 2272.839; 3708.482 -39.5 2196.852; 3804.612 -39.5 2334.139; 3696.091 -39.5 2410.126
19 17 1; 3696.091 -39.5 2410.126; 3804.612 -39.5 2334.139; 3900.741 -39.5 2471.426; 3792.221 -39.5 2547.413
19 18 1; 3792.221 -39.5 2547.413; 3900.741 -39.5 2471.426; 3996.871 -39.5 2608.713; 3888.35 -39.5 2684.7
19 19 1; 3888.35 -39.5 2684.7; 3996.871 -39.5 2608.713; 4093 -39.5 2746; 3984.479 -39.5 2821.987
