20 20
11 17 1; 122950 2140.626 -619200; 130450 2143.864 -619200; 130450 2161.567 -614200; 122950 2157.208 -614200
11 18 1; 122950 2157.208 -614200; 130450 2161.567 -614200; 130450 2194.134 -609200; 122950 2226.465 -609200
11 19 1; 122950 2226.465 -609200; 130450 2194.134 -609200; 130450 2237.969 -604200; 122950 2285.738 -604200
12 0 1; 130450 2467.548 -704200; 137950 2476.646 -704200; 137950 2443.752 -699200; 130450 2433.693 -699200
12 1 1; 130450 2433.693 -699200; 137950 2443.752 -699200; 137950 2411.267 -694200; 130450 2401.25 -694200
12 2 1; 130450 2401.25 -694200; 137950 2411.267 -694200; 137950 2384.312 -689200; 130450 2379.329 -689200
12 3 1; 130450 2379.329 -689200; 137950 2384.312 -689200; 137950 2358.386 -684200; 130450 2365.804 -684200
12 4 1; 130450 2365.804 -684200; 137950 2358.386 -684200; 137950 2328.074 -679200; 130450 2343.953 -679200
12 5 1; 130450 2215.707 -679200; 137950 2211.686 -679200; 137950 2183.113 -674200; 130450 2180.61 -674200
12 6 1; 130450 2180.61 -674200; 137950 2183.113 -674200; 137950 2166.25 -669200; 130450 2154.093 -669200
12 7 1; 130450 2154.093 -669200; 137950 2166.25 -669200; 137950 2152.958 -664200; 130450 2146.387 -664200
12 8 1; 130450 2146.387 -664200; 137950 2152.958 -664200; 137950 2145.17 -659200; 130450 2135.604 -659200
12 9 1; 130450 2135.604 -659200; 137950 2145.17 -659200; 137950 2137.048 -654200; 130450 2124.094 -654200
12 10 1; 130450 2124.094 -654200; 137950 2137.048 -654200; 137950 2129.797 -649200; 130450 2104.745 -649200
12 11 1; 130450 2104.745 -649200; 137950 2129.797 -649200; 137950 2126.052 -644200; 130450 2046.056 -644200
12 12 1; 130450 2046.056 -644200; 137950 2126.052 -644200; 137950 2124.638 -639200; 130450 2041.43 -639200
12 13 1; 130450 2041.43 -639200; 137950 2124.638 -639200; 137950 2125.767 -634200; 130450 2093.141 -634200
12 14 1; 130450 2093.141 -634200; 137950 2125.767 -634200; 137950 2131.021 -629200; 130450 2119.851 -629200
12 15 1; 130450 2119.851 -629200; 137950 2131.021 -629200; 137950 2140.888 -624200; 130450 2129.88 -624200
12 16 1; 130450 2129.88 -624200; 137950 2140.888 -624200; 137950 2152.957 -619200; 130450 2143.864 -619200
12 17 1; 130450 2143.864 -619200; 137950 2152.957 -619200; 137950 2155.461 -614200; 130450 2161.567 -614200
12 18 1; 130450 2294.099 -614200; 137950 2276.218 -614200; 137950 2310.542 -609200; 130450 2322.076 -609200
12 19 1; 130450 2322.076 -609200; 137950 2310.542 -609200; 137950 2367.773 -604200; 130450 2370.096 -604200
13 0 1; 137950 2476.646 -704200; 145450 2485.964 -704200; 145450 2455.276 -699200; 137950 2443.752 -699200
13 1 1; 137950 2443.752 -699200; 145450 2455.276 -699200; 145450 2423.008 -694200; 137950 2411.267 -694200
13 2 1; 137950 2411.267 -694200; 145450 2423.008 -694200; 145450 2393.221 -689200; 137950 2384.312 -689200
13 3 1; 137950 2384.312 -689200; 145450 2393.221 -689200; 145450 2370.146 -684200; 137950 2358.386 -684200
13 4 1; 137950 2358.386 -684200; 145450 2370.146 -684200; 145450 2338.11 -679200; 137950 2328.074 -679200
13 5 1; 137950 2328.074 -679200; 145450 2338.11 -679200; 145450 2316.123 -674200; 137950 2319.904 -674200
13 6 1; 137950 2183.113 -674200; 145450 2178.768 -674200; 145450 2168.424 -669200; 137950 2166.25 -669200
13 7 1; 137950 2166.25 -669200; 145450 2168.424 -669200; 145450 2167.68 -664200; 137950 2152.958 -664200
13 8 1; 137950 2152.958 -664200; 145450 2167.68 -664200; 145450 2159.691 -659200; 137950 2145.17 -659200
13 9 1; 137950 2145.17 -659200; 145450 2159.691 -659200; 145450 2152.286 -654200; 137950 2137.048 -654200
13 10 1; 137950 2137.048 -654200; 145450 2152.286 -654200; 145450 2147.134 -649200; 137950 2129.797 -649200
13 11 1; 137950 2129.797 -649200; 145450 2147.134 -649200; 145450 2143.79 -644200; 137950 2126.052 -644200
13 12 1; 137950 2126.052 -644200; 145450 2143.79 -644200; 145450 2142.64 -639200; 137950 2124.638 -639200
13 13 1; 137950 2124.638 -639200; 145450 2142.64 -639200; 145450 2143.984 -634200; 137950 2125.767 -634200
13 14 1; 137950 2125.767 -634200; 145450 2143.984 -634200; 145450 2148.061 -629200; 137950 2131.021 -629200
13 15 1; 137950 2131.021 -629200; 145450 2148.061 -629200; 145450 2155.631 -624200; 137950 2140.888 -624200
13 16 1; 137950 2140.888 -624200; 145450 2155.631 -624200; 145450 2155.329 -619200; 137950 2152.957 -619200
13 17 1; 137950 2262.188 -619200; 145450 2248.151 -619200; 145450 2270.693 -614200; 137950 2276.218 -614200
13 18 1; 137950 2276.218 -614200; 145450 2270.693 -614200; 145450 2322.937 -609200; 137950 2310.542 -609200
13 19 1; 137950 2310.542 -609200; 145450 2322.937 -609200; 145450 2368.962 -604200; 137950 2367.773 -604200
14 0 1; 145450 2485.964 -704200; 152950 2496.125 -704200; 152950 2469.119 -699200; 145450 2455.276 -699200
14 1 1; 145450 2455.276 -699200; 152950 2469.119 -699200; 152950 2439.777 -694200; 145450 2423.008 -694200
14 2 1; 145450 2423.008 -694200; 152950 2439.777 -694200; 152950 2408.78 -689200; 145450 2393.221 -689200
14 3 1; 145450 2393.221 -689200; 152950 2408.78 -689200; 152950 2383.335 -684200; 145450 2370.146 -684200
14 4 1; 145450 2370.146 -684200; 152950 2383.335 -684200; 152950 2363.7 -679200; 145450 2338.11 -679200
14 5 1; 145450 2338.11 -679200; 152950 2363.7 -679200; 152950 2334.501 -674200; 145450 2316.123 -674200
14 6 1; 145450 2316.123 -674200; 152950 2334.501 -674200; 152950 2315.255 -669200; 145450 2313.683 -669200
14 7 1; 145450 2313.683 -669200; 152950 2315.255 -669200; 152950 2313.236 -664200; 145450 2312.418 -664200
14 8 1; 145450 2167.68 -664200; 152950 2170.029 -664200; 152950 2177.175 -659200; 145450 2159.691 -659200
14 9 1; 145450 2159.691 -659200; 152950 2177.175 -659200; 152950 2176.53 -654200; 145450 2152.286 -654200
14 10 1; 145450 2152.286 -654200; 152950 2176.53 -654200; 152950 2171.971 -649200; 145450 2147.134 -649200
14 11 1; 145450 2147.134 -649200; 152950 2171.971 -649200; 152950 2169.523 -644200; 145450 2143.79 -644200
14 12 1; 145450 2143.79 -644200; 152950 2169.523 -644200; 152950 2168.052 -639200; 145450 2142.64 -639200
14 13 1; 145450 2142.64 -639200; 152950 2168.052 -639200; 152950 2169.614 -634200; 145450 2143.984 -634200
14 14 1; 145450 2143.984 -634200; 152950 2169.614 -634200; 152950 2173.808 -629200; 145450 2148.061 -629200
14 15 1; 145450 2148.061 -629200; 152950 2173.808 -629200; 152950 2167.951 -624200; 145450 2155.631 -624200
14 16 1; 145450 2242.39 -624200; 152950 2249.632 -624200; 152950 2251.736 -619200; 145450 2248.151 -619200
14 17 1; 145450 2248.151 -619200; 152950 2251.736 -619200; 152950 2290.744 -614200; 145450 2270.693 -614200
14 18 1; 145450 2270.693 -614200; 152950 2290.744 -614200; 152950 2333.036 -609200; 145450 2322.937 -609200
14 19 1; 145450 2322.937 -609200; 152950 2333.036 -609200; 152950 2378.437 -604200; 145450 2368.962 -604200
15 0 1; 152950 2496.125 -704200; 160450 2508.344 -704200; 160450 2483.05 -699200; 152950 2469.119 -699200
15 1 1; 152950 2469.119 -699200; 160450 2483.05 -699200; 160450 2462.485 -694200; 152950 2439.777 -694200
15 2 1; 152950 2439.777 -694200; 160450 2462.485 -694200; 160450 2434.115 -689200; 152950 2408.78 -689200
15 3 1; 152950 2408.78 -689200; 160450 2434.115 -689200; 160450 2404.761 -684200; 152950 2383.335 -684200
15 4 1; 152950 2383.335 -684200; 160450 2404.761 -684200; 160450 2383.129 -679200; 152950 2363.7 -679200
15 5 1; 152950 2363.7 -679200; 160450 2383.129 -679200; 160450 2366.779 -674200; 152950 2334.501 -674200
15 6 1; 152950 2334.501 -674200; 160450 2366.779 -674200; 160450 2346.299 -669200; 152950 2315.255 -669200
15 7 1; 152950 2315.255 -669200; 160450 2346.299 -669200; 160450 2324.279 -664200; 152950 2313.236 -664200
15 8 1; 152950 2313.236 -664200; 160450 2324.279 -664200; 160450 2318.607 -659200; 152950 2315.47 -659200
15 9 1; 152950 2177.175 -659200; 160450 2180.081 -659200; 160450 2195.425 -654200; 152950 2176.53 -654200
15 10 1; 152950 2176.53 -654200; 160450 2195.425 -654200; 160450 2212.418 -649200; 152950 2171.971 -649200
15 11 1; 152950 2171.971 -649200; 160450 2212.418 -649200; 160450 2207.579 -644200; 152950 2169.523 -644200
15 12 1; 152950 2169.523 -644200; 160450 2207.579 -644200; 160450 2206.603 -639200; 152950 2168.052 -639200
15 13 1; 152950 2168.052 -639200; 160450 2206.603 -639200; 160450 2208.5 -634200; 152950 2169.614 -634200
15 14 1; 152950 2169.614 -634200; 160450 2208.5 -634200; 160450 2197.883 -629200; 152950 2173.808 -629200
15 15 1; 152950 2173.808 -629200; 160450 2197.883 -629200; 160450 2181.183 -624200; 152950 2167.951 -624200
15 16 1; 152950 2249.632 -624200; 160450 2268.773 -624200; 160450 2285.394 -619200; 152950 2251.736 -619200
15 17 1; 152950 2251.736 -619200; 160450 2285.394 -619200; 160450 2312.191 -614200; 152950 2290.744 -614200
15 18 1; 152950 2290.744 -614200; 160450 2312.191 -614200; 160450 2341.118 -609200; 152950 2333.036 -609200
15 19 1; 152950 2333.036 -609200; 160450 2341.118 -609200; 160450 2390.65 -604200; 152950 2378.437 -604200
16 0 1; 160450 2508.344 -704200; 167950 2523.194 -704200; 167950 2499.828 -699200; 160450 2483.05 -699200
16 1 1; 160450 2483.05 -699200; 167950 2499.828 -699200; 167950 2481.325 -694200; 160450 2462.485 -694200
16 2 1; 160450 2462.485 -694200; 167950 2481.325 -694200; 167950 2466.091 -689200; 160450 2434.115 -689200
16 3 1; 160450 2434.115 -689200; 167950 2466.091 -689200; 167950 2442.698 -684200; 160450 2404.761 -684200
16 4 1; 160450 2404.761 -684200; 167950 2442.698 -684200; 167950 2416.167 -679200; 160450 2383.129 -679200
16 5 1; 160450 2383.129 -679200; 167950 2416.167 -679200; 167950 2395.553 -674200; 160450 2366.779 -674200
16 6 1; 160450 2366.779 -674200; 167950 2395.553 -674200; 167950 2380.966 -669200; 160450 2346.299 -669200
16 7 1; 160450 2346.299 -669200; 167950 2380.966 -669200; 167950 2369.343 -664200; 160450 2324.279 -664200
16 8 1; 160450 2324.279 -664200; 167950 2369.343 -664200; 167950 2357.143 -659200; 160450 2318.607 -659200
16 9 1; 160450 2318.607 -659200; 167950 2357.143 -659200; 167950 2347.623 -654200; 160450 2329.864 -654200
16 10 1; 160450 2195.425 -654200; 167950 2204.346 -654200; 167950 2222.411 -649200; 160450 2212.418 -649200
16 11 1; 160450 2212.418 -649200; 167950 2222.411 -649200; 167950 2241.634 -644200; 160450 2207.579 -644200
16 12 1; 160450 2207.579 -644200; 167950 2241.634 -644200; 167950 2250.127 -639200; 160450 2206.603 -639200
16 13 1; 160450 2206.603 -639200; 167950 2250.127 -639200; 167950 2245.247 -634200; 160450 2208.5 -634200
16 14 1; 160450 2208.5 -634200; 167950 2245.247 -634200; 167950 2221.531 -629200; 160450 2197.883 -629200
16 15 1; 160450 2279.1 -629200; 167950 2299.583 -629200; 167950 2306.838 -624200; 160450 2268.773 -624200
16 16 1; 160450 2268.773 -624200; 167950 2306.838 -624200; 167950 2315.057 -619200; 160450 2285.394 -619200
16 17 1; 160450 2285.394 -619200; 167950 2315.057 -619200; 167950 2326.092 -614200; 160450 2312.191 -614200
16 18 1; 160450 2312.191 -614200; 167950 2326.092 -614200; 167950 2362.003 -609200; 160450 2341.118 -609200
16 19 1; 160450 2341.118 -609200; 167950 2362.003 -609200; 167950 2403.387 -604200; 160450 2390.65 -604200
17 0 1; 167950 2523.194 -704200; 175450 2545.09 -704200; 175450 2522.826 -699200; 167950 2499.828 -699200
17 1 1; 167950 2499.828 -699200; 175450 2522.826 -699200; 175450 2505.99 -694200; 167950 2481.325 -694200
17 2 1; 167950 2481.325 -694200; 175450 2505.99 -694200; 175450 2489.007 -689200; 167950 2466.091 -689200
17 3 1; 167950 2466.091 -689200; 175450 2489.007 -689200; 175450 2475.227 -684200; 167950 2442.698 -684200
17 4 1; 167950 2442.698 -684200; 175450 2475.227 -684200; 175450 2460.853 -679200; 167950 2416.167 -679200
17 5 1; 167950 2416.167 -679200; 175450 2460.853 -679200; 175450 2443.024 -674200; 167950 2395.553 -674200
17 6 1; 167950 2395.553 -674200; 175450 2443.024 -674200; 175450 2425.318 -669200; 167950 2380.966 -669200
17 7 1; 167950 2380.966 -669200; 175450 2425.318 -669200; 175450 2409.103 -664200; 167950 2369.343 -664200
17 8 1; 167950 2369.343 -664200; 175450 2409.103 -664200; 175450 2396.519 -659200; 167950 2357.143 -659200
17 9 1; 167950 2357.143 -659200; 175450 2396.519 -659200; 175450 2387.762 -654200; 167950 2347.623 -654200
17 10 1; 167950 2347.623 -654200; 175450 2387.762 -654200; 175450 2380.243 -649200; 167950 2361.852 -649200
17 11 1; 167950 2361.852 -649200; 175450 2380.243 -649200; 175450 2384.302 -644200; 167950 2371.795 -644200
17 12 1; 167950 2241.634 -644200; 175450 2246.563 -644200; 175450 2269.812 -639200; 167950 2250.127 -639200
17 13 1; 167950 2250.127 -639200; 175450 2269.812 -639200; 175450 2263.982 -634200; 167950 2245.247 -634200
17 14 1; 167950 2301.307 -634200; 175450 2317.774 -634200; 175450 2319.392 -629200; 167950 2299.583 -629200
17 15 1; 167950 2299.583 -629200; 175450 2319.392 -629200; 175450 2321.777 -624200; 167950 2306.838 -624200
17 16 1; 167950 2306.838 -624200; 175450 2321.777 -624200; 175450 2332.787 -619200; 167950 2315.057 -619200
17 17 1; 167950 2315.057 -619200; 175450 2332.787 -619200; 175450 2354.887 -614200; 167950 2326.092 -614200
17 18 1; 167950 2326.092 -614200; 175450 2354.887 -614200; 175450 2389.576 -609200; 167950 2362.003 -609200
17 19 1; 167950 2362.003 -609200; 175450 2389.576 -609200; 175450 2425.241 -604200; 167950 2403.387 -604200
18 0 1; 175450 2545.09 -704200; 182950 2570.841 -704200; 182950 2547.725 -699200; 175450 2522.826 -699200
18 1 1; 175450 2522.826 -699200; 182950 2547.725 -699200; 182950 2530.01 -694200; 175450 2505.99 -694200
18 2 1; 175450 2505.99 -694200; 182950 2530.01 -694200; 182950 2516.95 -689200; 175450 2489.007 -689200
18 3 1; 175450 2489.007 -689200; 182950 2516.95 -689200; 182950 2504.632 -684200; 175450 2475.227 -684200
18 4 1; 175450 2475.227 -684200; 182950 2504.632 -684200; 182950 2491.991 -679200; 175450 2460.853 -679200
18 5 1; 175450 2460.853 -679200; 182950 2491.991 -679200; 182950 2481.7 -674200; 175450 2443.024 -674200
18 6 1; 175450 2443.024 -674200; 182950 2481.7 -674200; 182950 2473.955 -669200; 175450 2425.318 -669200
18 7 1; 175450 2425.318 -669200; 182950 2473.955 -669200; 182950 2466.059 -664200; 175450 2409.103 -664200
18 8 1; 175450 2409.103 -664200; 182950 2466.059 -664200; 182950 2457.895 -659200; 175450 2396.519 -659200
18 9 1; 175450 2396.519 -659200; 182950 2457.895 -659200; 182950 2450.775 -654200; 175450 2387.762 -654200
18 10 1; 175450 2387.762 -654200; 182950 2450.775 -654200; 182950 2445.62 -649200; 175450 2380.243 -649200
18 11 1; 175450 2380.243 -649200; 182950 2445.62 -649200; 182950 2420.851 -644200; 175450 2384.302 -644200
18 12 1; 175450 2384.302 -644200; 182950 2420.851 -644200; 182950 2342.779 -639200; 175450 2342.153 -639200
18 13 1; 175450 2316.54 -639200; 182950 2348.981 -639200; 182950 2351.595 -634200; 175450 2327.902 -634200
18 14 1; 175450 2317.774 -634200; 182950 2322.688 -634200; 182950 2344.575 -629200; 175450 2319.392 -629200
18 15 1; 175450 2319.392 -629200; 182950 2344.575 -629200; 182950 2358.906 -624200; 175450 2321.777 -624200
18 16 1; 175450 2321.777 -624200; 182950 2358.906 -624200; 182950 2373.951 -619200; 175450 2332.787 -619200
18 17 1; 175450 2332.787 -619200; 182950 2373.951 -619200; 182950 2396.177 -614200; 175450 2354.887 -614200
18 18 1; 175450 2354.887 -614200; 182950 2396.177 -614200; 182950 2429.745 -609200; 175450 2389.576 -609200
18 19 1; 175450 2389.576 -609200; 182950 2429.745 -609200; 182950 2462.67 -604200; 175450 2425.241 -604200
19 0 1; 182950 2570.841 -704200; 190450 2602.46 -704200; 190450 2581.003 -699200; 182950 2547.725 -699200
19 1 1; 182950 2547.725 -699200; 190450 2581.003 -699200; 190450 2563.068 -694200; 182950 2530.01 -694200
19 2 1; 182950 2530.01 -694200; 190450 2563.068 -694200; 190450 2547.805 -689200; 182950 2516.95 -689200
19 3 1; 182950 2516.95 -689200; 190450 2547.805 -689200; 190450 2536.736 -684200; 182950 2504.632 -684200
19 4 1; 182950 2504.632 -684200; 190450 2536.736 -684200; 190450 2525.96 -679200; 182950 2491.991 -679200
19 5 1; 182950 2491.991 -679200; 190450 2525.96 -679200; 190450 2516.734 -674200; 182950 2481.7 -674200
19 6 1; 182950 2481.7 -674200; 190450 2516.734 -674200; 190450 2507.869 -669200; 182950 2473.955 -669200
19 7 1; 182950 2473.955 -669200; 190450 2507.869 -669200; 190450 2499.116 -664200; 182950 2466.059 -664200
19 8 1; 182950 2466.059 -664200; 190450 2499.116 -664200; 190450 2492.067 -659200; 182950 2457.895 -659200
19 9 1; 182950 2457.895 -659200; 190450 2492.067 -659200; 190450 2485.56 -654200; 182950 2450.775 -654200
19 10 1; 182950 2450.775 -654200; 190450 2485.56 -654200; 190450 2465.94 -649200; 182950 2445.62 -649200
19 11 1; 182950 2445.62 -649200; 190450 2465.94 -649200; 190450 2442.564 -644200; 182950 2420.851 -644200
19 12 1; 182950 2402.273 -644200; 190450 2401.74 -644200; 190450 2403.828 -639200; 182950 2348.981 -639200
19 13 1; 182950 2348.981 -639200; 190450 2403.828 -639200; 190450 2406.176 -634200; 182950 2351.595 -634200
19 14 1; 182950 2351.595 -634200; 190450 2406.176 -634200; 190450 2405.847 -629200; 182950 2386.287 -629200
19 15 1; 182950 2344.575 -629200; 190450 2366.878 -629200; 190450 2410.394 -624200; 182950 2358.906 -624200
19 16 1; 182950 2358.906 -624200; 190450 2410.394 -624200; 190450 2433.156 -619200; 182950 2373.951 -619200
19 17 1; 182950 2373.951 -619200; 190450 2433.156 -619200; 190450 2455.384 -614200; 182950 2396.177 -614200
19 18 1; 182950 2396.177 -614200; 190450 2455.384 -614200; 190450 2485.377 -609200; 182950 2429.745 -609200
19 19 1; 182950 2429.745 -609200; 190450 2485.377 -609200; 190450 2505.941 -604200; 182950 2462.67 -604200
